year,lat,lon,fleet,fishing_hours
2019,10,170,CHN,10776.3484
2019,10,170,CRI,232.5907
2019,10,170,FJI,30.4921
2019,10,170,FSM,2075.1617
2019,10,170,JPN,0
2019,10,170,KOR,3183.8497
2019,10,170,MHL,160.5049
2019,10,170,"NA",252.4648
2019,10,170,TWN,2684.534
2019,10,170,VUT,1307.9727
2019,10,175,CHN,10796.4393
2019,10,175,FJI,164.3161
2019,10,175,FSM,11.3972
2019,10,175,JPN,1852.2569
2019,10,175,KOR,6565.328
2019,10,175,TWN,18345.8898
2019,10,175,VUT,2612.03
2019,15,-180,CHN,4458.9973
2019,15,-180,FJI,101.8925
2019,15,-180,JPN,226.9056
2019,15,-180,KOR,22.5902
2019,15,-180,"NA",210.3599
2019,15,-180,TWN,119.7624
2019,15,-180,USA,44.5199
2019,15,-180,VUT,81.9742
2019,15,-175,CHN,2679.9578
2019,15,-175,JPN,0
2019,15,-175,KOR,0
2019,15,-175,"NA",114.9641
2019,15,-175,TWN,19.9164
2019,15,-175,USA,269.4721
2019,15,-175,VUT,0
2019,15,-170,CHN,654.6761
2019,15,-170,JPN,0
2019,15,-170,KOR,0
2019,15,-170,TWN,357.6496
2019,15,-170,USA,4065.3366
2019,15,-170,VUT,0
2019,15,-165,CHN,369.2109
2019,15,-165,JPN,6.3282
2019,15,-165,KOR,214.9492
2019,15,-165,TWN,453.8442
2019,15,-165,USA,40821.4163
2019,15,-165,VUT,0
2019,15,-160,JPN,19.0009
2019,15,-160,KOR,22.7347
2019,15,-160,"NA",120.227
2019,15,-160,TWN,0
2019,15,-160,USA,25202.7734
2019,15,-160,VUT,0
2019,15,-155,JPN,15.1024
2019,15,-155,TWN,19.017
2019,15,-155,USA,40934.1803
2019,15,-155,VUT,0
2019,15,-150,JPN,284.9901
2019,15,-150,TWN,0
2019,15,-150,USA,1871.6795
2019,15,-150,VUT,60.3794
2019,15,-145,JPN,611.1636
2019,15,-145,USA,206.8461
2019,15,-145,VUT,9.0522
2019,15,-140,JPN,1464.5916
2019,15,-140,USA,6.4154
2019,15,-140,VUT,0
2019,15,-135,JPN,0
2019,15,-135,USA,50.004
2019,15,-130,JPN,0
2019,15,-125,JPN,0
2019,15,-125,USA,14.3435
2019,15,-120,CHN,10.4507
2019,15,-120,JPN,0
2019,15,-110,JPN,0
2019,15,-75,ESP,0
2019,15,-75,JPN,0
2019,15,-70,ESP,0
2019,15,-70,JPN,0
2019,15,-65,CAN,471.878
2019,15,-65,USA,8.2751
2019,15,-60,CHN,1857.3121
2019,15,-60,CIV,1175.5709
2019,15,-60,JPN,0
2019,15,-60,PRT,0
2019,15,-60,TWN,2269.8834
2019,15,-60,USA,0
2019,15,-60,VCT,304.0479
2019,15,-55,CHN,420.9116
2019,15,-55,CIV,709.1041
2019,15,-55,JPN,0
2019,15,-55,PRT,0
2019,15,-55,TWN,502.0828
2019,15,-55,USA,34.4059
2019,15,-55,VCT,7.4236
2019,15,-50,CHN,0
2019,15,-50,CIV,55.319
2019,15,-50,JPN,0
2019,15,-50,PRT,0
2019,15,-50,TWN,203.1498
2019,15,-50,USA,2.8191
2019,15,-50,VCT,0
2019,15,-45,BLZ,38.9616
2019,15,-45,CHN,93.8596
2019,15,-45,CIV,138.1583
2019,15,-45,ITA,47.8074
2019,15,-45,JPN,0
2019,15,-45,PRT,0
2019,15,-45,TWN,667.8006
2019,15,-45,VCT,0
2019,15,-40,BLZ,594.7899
2019,15,-40,ESP,0
2019,15,-40,ITA,128.6264
2019,15,-40,JPN,407.2077
2019,15,-40,PRT,0
2019,15,-40,TWN,178.0904
2019,15,-35,BLZ,196.1009
2019,15,-35,CHN,17.1755
2019,15,-35,ESP,340.0053
2019,15,-35,ITA,7.621
2019,15,-35,JPN,4438.6531
2019,15,-35,KOR,73.1409
2019,15,-35,PRT,454.1331
2019,15,-35,TWN,182.5508
2019,15,-30,BLZ,75.9955
2019,15,-30,CHN,0
2019,15,-30,ESP,2937.6823
2019,15,-30,ITA,0
2019,15,-30,JPN,4922.8787
2019,15,-30,KOR,23.9464
2019,15,-30,PRT,271.0487
2019,15,-25,BLZ,0
2019,15,-25,CHN,0.4827
2019,15,-25,CIV,0
2019,15,-25,ESP,739.4664
2019,15,-25,ITA,0
2019,15,-25,JPN,1224.9173
2019,15,-25,KOR,0
2019,15,-25,PRT,0.251
2019,15,-20,CHN,5.7577
2019,15,-20,CIV,0
2019,15,-20,CPV,55.6386
2019,15,-20,ESP,3896.6794
2019,15,-20,JPN,6961.1816
2019,15,-20,KOR,0
2019,15,-20,PRT,0
2019,15,50,CHN,146.9736
2019,15,50,IRN,0
2019,15,55,CHN,23.6277
2019,15,55,IND,9.2743
2019,15,55,IRN,0
2019,15,60,IND,9.1133
2019,15,60,IRN,0
2019,15,65,IND,134.622
2019,15,65,LKA,129.8633
2019,15,65,"NA",170.4796
2019,15,65,TWN,91.4307
2019,15,70,IND,15985.492
2019,15,80,IND,148.9689
2019,15,85,LKA,0
2019,15,85,TWN,46.0668
2019,15,90,TWN,0
2019,15,105,CHN,0
2019,15,110,CHN,0
2019,15,110,VUT,0
2019,15,115,CHN,0
2019,15,115,TWN,11.4501
2019,15,115,VUT,0
2019,15,120,CHN,0
2019,15,120,"NA",0
2019,15,120,TWN,24.9032
2019,15,120,UNK,0
2019,15,120,VUT,0
2019,15,125,ALB,0
2019,15,125,CHN,822.9827
2019,15,125,FSM,0
2019,15,125,JPN,7.0463
2019,15,125,KOR,0
2019,15,125,MHL,0
2019,15,125,"NA",268.7392
2019,15,125,PNG,0
2019,15,125,TWN,7028.3121
2019,15,125,UNK,179.7322
2019,15,125,VUT,0
2019,15,130,ALB,0
2019,15,130,CHN,405.0579
2019,15,130,FSM,0
2019,15,130,JPN,1154.8898
2019,15,130,MHL,0
2019,15,130,"NA",925.6717
2019,15,130,PNG,0
2019,15,130,TWN,13959.024
2019,15,130,UNK,35.2932
2019,15,130,VUT,0
2019,15,135,CHN,240.3693
2019,15,135,FSM,0
2019,15,135,JPN,13133.4931
2019,15,135,KOR,0
2019,15,135,MHL,0
2019,15,135,"NA",157.0376
2019,15,135,TWN,22317.2651
2019,15,135,VUT,0
2019,15,140,CHN,14.1522
2019,15,140,JPN,8496.9285
2019,15,140,KOR,10.6623
2019,15,140,"NA",0
2019,15,140,TWN,14294.1358
2019,15,140,VUT,0
2019,15,145,CHN,2.5567
2019,15,145,JPN,1071.4406
2019,15,145,KOR,1.5207
2019,15,145,"NA",0
2019,15,145,TWN,241.9607
2019,15,145,VUT,0
2019,15,150,CHN,3.6329
2019,15,150,JPN,12489.916
2019,15,150,KOR,0
2019,15,150,"NA",0
2019,15,150,TWN,16218.8602
2019,15,150,VUT,82.262
2019,15,155,CHN,774.8539
2019,15,155,FSM,90.0341
2019,15,155,JPN,7376.0464
2019,15,155,KOR,0
2019,15,155,"NA",2.8148
2019,15,155,TWN,19660.3014
2019,15,155,VUT,48.5139
2019,15,160,CHN,163.4625
2019,15,160,JPN,952.3425
2019,15,160,KOR,0
2019,15,160,"NA",0
2019,15,160,TWN,33118.7097
2019,15,160,VUT,0
2019,15,165,CHN,0
2019,15,165,JPN,0
2019,15,165,KOR,0
2019,15,165,"NA",0
2019,15,165,TWN,58.5804
2019,15,165,VUT,0
2019,15,170,CHN,230.5296
2019,15,170,JPN,123.2487
2019,15,170,KOR,0
2019,15,170,"NA",0
2019,15,170,TWN,5126.6028
2019,15,170,VUT,738.0468
2019,15,175,CHN,2369.0198
2019,15,175,FJI,403.2232
2019,15,175,JPN,304.9263
2019,15,175,KOR,104.9965
2019,15,175,"NA",121.7645
2019,15,175,TWN,1936.6449
2019,15,175,VUT,560.6696
2019,20,-180,CHN,696.787
2019,20,-180,JPN,217.9217
2019,20,-180,"NA",88.3101
2019,20,-180,TWN,873.6559
2019,20,-180,VUT,250.1331
2019,20,-175,CHN,548.6291
2019,20,-175,JPN,0
2019,20,-175,KOR,0
2019,20,-175,TWN,103.8473
2019,20,-175,USA,2361.5312
2019,20,-170,CHN,217.4152
2019,20,-170,JPN,0
2019,20,-170,KOR,0
2019,20,-170,TWN,0
2019,20,-170,USA,828.9537
2019,20,-170,VUT,0
2019,20,-165,JPN,0
2019,20,-165,TWN,0
2019,20,-165,USA,4831.7575
2019,20,-165,VUT,0
2019,20,-160,JPN,0
2019,20,-160,"NA",1589.8355
2019,20,-160,TWN,0
2019,20,-160,USA,19265.2058
2019,20,-160,VUT,2.8247
2019,20,-155,JPN,0
2019,20,-155,TWN,56.8157
2019,20,-155,USA,20883.1081
2019,20,-155,VUT,7.2303
2019,20,-150,JPN,37.4347
2019,20,-150,TWN,54.3565
2019,20,-150,USA,10168.2923
2019,20,-150,VUT,3.2916
2019,20,-145,JPN,770.4681
2019,20,-145,USA,2896.0169
2019,20,-145,VUT,14.1276
2019,20,-140,JPN,880.5448
2019,20,-140,USA,2822.3334
2019,20,-140,VUT,0
2019,20,-135,JPN,245.4956
2019,20,-135,USA,2441.4821
2019,20,-130,JPN,0
2019,20,-130,USA,366.9188
2019,20,-125,JPN,0
2019,20,-125,USA,23.6427
2019,20,-120,JPN,0
2019,20,-120,USA,16.0914
2019,20,-85,USA,0
2019,20,-70,JPN,0
2019,20,-70,TWN,43.9749
2019,20,-70,VCT,28.7919
2019,20,-65,ESP,1.9159
2019,20,-65,JPN,0
2019,20,-65,TWN,954.5065
2019,20,-65,VCT,1375.5295
2019,20,-60,CIV,35.992
2019,20,-60,ESP,0
2019,20,-60,JPN,0
2019,20,-60,TWN,1287.6242
2019,20,-60,VCT,670.9881
2019,20,-55,CHN,22.7709
2019,20,-55,CIV,37.1119
2019,20,-55,ESP,0
2019,20,-55,JPN,0
2019,20,-55,TWN,1968.543
2019,20,-55,VCT,19.7633
2019,20,-50,CHN,2652.1432
2019,20,-50,CIV,1452.5033
2019,20,-50,TWN,766.9999
2019,20,-50,VCT,0
2019,20,-45,CIV,554.7419
2019,20,-45,JPN,0
2019,20,-45,TWN,171.0777
2019,20,-40,BLZ,44.6766
2019,20,-40,CIV,176.9805
2019,20,-40,JPN,10.6828
2019,20,-40,TWN,526.7267
2019,20,-35,BLZ,571.4764
2019,20,-35,CHN,0
2019,20,-35,CIV,0
2019,20,-35,JPN,0
2019,20,-30,BLZ,430.662
2019,20,-30,CHN,0
2019,20,-30,CIV,0
2019,20,-30,ESP,111.3903
2019,20,-30,JPN,187.6487
2019,20,-30,KOR,0
2019,20,-30,PRT,205.4602
2019,20,-25,BLZ,162.7512
2019,20,-25,CHN,0
2019,20,-25,CIV,0
2019,20,-25,ESP,1278.4529
2019,20,-25,ITA,3.7092
2019,20,-25,JPN,428.2721
2019,20,-25,KOR,0
2019,20,-25,PRT,2757.9106
2019,20,-20,CHN,0
2019,20,-20,CPV,0
2019,20,-20,ESP,1340.415
2019,20,-20,JPN,3699.2336
2019,20,-20,PRT,56.6097
2019,20,55,CHN,270.4713
2019,20,55,IRN,0
2019,20,60,IRN,0
2019,20,65,IND,604.9991
2019,20,70,IND,36.6114
2019,20,105,CHN,78.489
2019,20,110,CHN,459.6711
2019,20,110,TWN,9.665
2019,20,110,VUT,0
2019,20,115,CHN,567.5522
2019,20,115,JPN,0
2019,20,115,MLT,0
2019,20,115,SYC,0
2019,20,115,TWN,817.1515
2019,20,115,UNK,136.7996
2019,20,115,VUT,0
2019,20,120,ALB,0
2019,20,120,CHN,17.3927
2019,20,120,JPN,1096.0378
2019,20,120,KOR,0
2019,20,120,"NA",1.7929
2019,20,120,PNG,0
2019,20,120,SYC,8.3881
2019,20,120,TWN,38647.3531
2019,20,120,UNK,2361.1562
2019,20,120,VUT,49.5373
2019,20,125,CHN,0
2019,20,125,FSM,0
2019,20,125,JPN,82.7956
2019,20,125,KOR,0
2019,20,125,MHL,0
2019,20,125,"NA",46.9225
2019,20,125,TWN,1055.7826
2019,20,125,UNK,1.851
2019,20,125,VUT,0
2019,20,130,CHN,0.2088
2019,20,130,FSM,0
2019,20,130,JPN,1389.2225
2019,20,130,KOR,0
2019,20,130,MHL,0
2019,20,130,"NA",0
2019,20,130,TWN,332.8826
2019,20,130,VUT,0
2019,20,135,CHN,12.3273
2019,20,135,JPN,6683.2561
2019,20,135,KOR,10.4106
2019,20,135,"NA",87.1783
2019,20,135,TWN,7753.8458
2019,20,135,VUT,0
2019,20,140,CHN,197.2959
2019,20,140,JPN,7243.7562
2019,20,140,KOR,21.5075
2019,20,140,"NA",0
2019,20,140,TWN,343.02
2019,20,140,VUT,0
2019,20,145,CHN,541.2634
2019,20,145,JPN,12105.0273
2019,20,145,KOR,2.8388
2019,20,145,"NA",95.5598
2019,20,145,TWN,9401.4101
2019,20,145,VUT,0
2019,20,150,CHN,44.486
2019,20,150,JPN,20534.7518
2019,20,150,KOR,43.852
2019,20,150,"NA",3.1336
2019,20,150,TWN,2591.8287
2019,20,150,VUT,21.8428
2019,20,155,CHN,564.7852
2019,20,155,JPN,8515.7709
2019,20,155,KOR,0
2019,20,155,"NA",0
2019,20,155,TWN,1005.4105
2019,20,155,VUT,115.8394
2019,20,160,CHN,823.7432
2019,20,160,JPN,3765.7548
2019,20,160,KOR,0
2019,20,160,"NA",55.4317
2019,20,160,TWN,6104.2169
2019,20,160,VUT,387.2047
2019,20,165,CHN,579.406
2019,20,165,JPN,747.1216
2019,20,165,KOR,0
2019,20,165,TWN,2888.5993
2019,20,165,VUT,405.4256
2019,20,170,CHN,1109.7892
2019,20,170,JPN,848.2787
2019,20,170,KOR,0
2019,20,170,TWN,3377.1212
2019,20,170,VUT,1371.8704
2019,20,175,CHN,4270.703
2019,20,175,FJI,150.6431
2019,20,175,JPN,217.4818
2019,20,175,KOR,0
2019,20,175,"NA",26.0069
2019,20,175,TWN,2573.3395
2019,20,175,VUT,326.4171
2019,25,-180,JPN,0
2019,25,-180,TWN,0
2019,25,-180,VUT,0
2019,25,-175,JPN,33.6891
2019,25,-175,TWN,12.0427
2019,25,-175,USA,24.4831
2019,25,-175,VUT,23.5229
2019,25,-170,JPN,99.3204
2019,25,-170,TWN,146.8644
2019,25,-170,USA,1385.027
2019,25,-170,VUT,233.7549
2019,25,-165,JPN,33.6479
2019,25,-165,"NA",38.261
2019,25,-165,TWN,177.7238
2019,25,-165,USA,11132.0863
2019,25,-165,VUT,258.2577
2019,25,-160,JPN,12.8285
2019,25,-160,"NA",94.7523
2019,25,-160,TWN,109.2962
2019,25,-160,USA,18482.2985
2019,25,-160,VUT,72.9069
2019,25,-155,JPN,0
2019,25,-155,TWN,152.8476
2019,25,-155,USA,12142.7986
2019,25,-155,VUT,0
2019,25,-150,JPN,0
2019,25,-150,TWN,227.1938
2019,25,-150,USA,7546.0248
2019,25,-150,VUT,0
2019,25,-145,JPN,7.4114
2019,25,-145,TWN,267.0362
2019,25,-145,USA,3147.6082
2019,25,-145,VUT,77.6109
2019,25,-140,JPN,97.8874
2019,25,-140,TWN,12.4512
2019,25,-140,USA,3761.1432
2019,25,-140,VUT,530.7523
2019,25,-135,JPN,371.8794
2019,25,-135,USA,979.3847
2019,25,-135,VUT,6.1117
2019,25,-130,JPN,0
2019,25,-130,USA,35.3615
2019,25,-125,JPN,0
2019,25,-125,USA,1.3089
2019,25,-120,USA,0
2019,25,-95,USA,49.4571
2019,25,-90,USA,734.8505
2019,25,-85,TCA,0
2019,25,-85,USA,35.5199
2019,25,-80,USA,149.0214
2019,25,-75,BMU,12.3816
2019,25,-75,TCA,0
2019,25,-75,TWN,0
2019,25,-75,USA,652.4533
2019,25,-75,VCT,122.2711
2019,25,-70,BMU,35.8619
2019,25,-70,TCA,13.7983
2019,25,-70,TWN,481.9034
2019,25,-70,USA,146.1331
2019,25,-70,VCT,1027.2073
2019,25,-65,CAN,13.6524
2019,25,-65,JPN,0
2019,25,-65,TWN,104.5763
2019,25,-65,USA,44.8004
2019,25,-65,VCT,758.4673
2019,25,-60,JPN,0
2019,25,-60,TWN,399.17380000000003
2019,25,-60,VCT,20.9403
2019,25,-55,CHN,15.2945
2019,25,-55,ESP,0
2019,25,-55,JPN,0
2019,25,-55,TWN,422.6749
2019,25,-55,VCT,0
2019,25,-50,CHN,1384.9905
2019,25,-50,CIV,3.6543
2019,25,-50,ESP,1.7605
2019,25,-50,JPN,0
2019,25,-50,TWN,290.6527
2019,25,-45,ESP,60.4068
2019,25,-45,JPN,0
2019,25,-40,ESP,200.7818
2019,25,-40,JPN,0
2019,25,-40,PRT,21.982
2019,25,-35,BLZ,22.9117
2019,25,-35,ESP,94.0399
2019,25,-35,JPN,0
2019,25,-35,PRT,11.5274
2019,25,-30,BLZ,9.0022
2019,25,-30,ESP,179.3327
2019,25,-30,JPN,13.0918
2019,25,-30,KOR,0
2019,25,-25,CHN,0
2019,25,-25,ESP,1969.2988
2019,25,-25,ITA,0
2019,25,-25,JPN,0
2019,25,-25,KOR,0
2019,25,-25,PRT,2166.0775
2019,25,-20,CHN,64.6647
2019,25,-20,CPV,0
2019,25,-20,ESP,4773.1554
2019,25,-20,ITA,0
2019,25,-20,JPN,176.5564
2019,25,-20,PRT,1048.9336
2019,25,-15,CPV,0
2019,25,-15,ESP,110.8082
2019,25,-15,JPN,26.9203
2019,25,-15,PRT,0
2019,25,60,IRN,0
2019,25,115,CHN,589.8925
2019,25,115,"NA",0
2019,25,115,TWN,63.406
2019,25,120,CHN,463.4296
2019,25,120,FSM,0
2019,25,120,JPN,19.7744
2019,25,120,KOR,0
2019,25,120,MHL,0
2019,25,120,"NA",0
2019,25,120,TWN,23423.815
2019,25,120,UNK,428.7121
2019,25,120,VUT,0
2019,25,125,CHN,4.1714
2019,25,125,JPN,22823.0368
2019,25,125,KOR,0
2019,25,125,"NA",0
2019,25,125,TWN,56.971
2019,25,130,CHN,17.2432
2019,25,130,JPN,9851.4847
2019,25,130,KOR,36.8199
2019,25,130,"NA",0
2019,25,130,TWN,211.2928
2019,25,130,VUT,0
2019,25,135,CHN,148.4575
2019,25,135,JPN,4214.1399
2019,25,135,KOR,1.56
2019,25,135,"NA",15.5995
2019,25,135,TWN,10870.9452
2019,25,135,VUT,0
2019,25,140,CHN,42.2066
2019,25,140,JPN,11768.4334
2019,25,140,KOR,0
2019,25,140,"NA",0
2019,25,140,TWN,97.7884
2019,25,140,VUT,0
2019,25,145,CHN,484.0972
2019,25,145,JPN,3910.6792
2019,25,145,KOR,49.2514
2019,25,145,"NA",641.4515
2019,25,145,TWN,35860.6731
2019,25,145,VUT,218.021
2019,25,150,CHN,65.2415
2019,25,150,JPN,1866.7567
2019,25,150,KOR,0
2019,25,150,"NA",383.8125
2019,25,150,TWN,13224.5756
2019,25,150,VUT,615.6647
2019,25,155,CHN,1.0837
2019,25,155,JPN,1932.3755
2019,25,155,KOR,8.0126
2019,25,155,"NA",452.5681
2019,25,155,TWN,8294.2829
2019,25,155,VUT,779.7965
2019,25,160,CHN,33.0117
2019,25,160,JPN,2905.8488
2019,25,160,KOR,0
2019,25,160,"NA",432.9841
2019,25,160,TWN,6628.4173
2019,25,160,VUT,1918.5615
2019,25,165,CHN,0
2019,25,165,JPN,2580.9767
2019,25,165,KOR,0
2019,25,165,"NA",458.7916
2019,25,165,TWN,3680.5516
2019,25,165,VUT,1488.6701
2019,25,170,CHN,0
2019,25,170,JPN,1562.1734
2019,25,170,"NA",12.3708
2019,25,170,TWN,5622.5241
2019,25,170,VUT,801.9853
2019,25,175,JPN,853.4099
2019,25,175,TWN,3251.835
2019,25,175,VUT,1685.8952
2019,30,-180,CHN,55.5724
2019,30,-180,JPN,37.0021
2019,30,-180,TWN,5566.6444
2019,30,-180,VUT,239.6843
2019,30,-175,JPN,126.1515
2019,30,-175,SMR,43.3048
2019,30,-175,TWN,5892.102
2019,30,-175,USA,1701.3588
2019,30,-175,VUT,1280.8868
2019,30,-170,JPN,312.0063
2019,30,-170,SMR,160.6107
2019,30,-170,TWN,4141.1368
2019,30,-170,USA,2389.509
2019,30,-170,VUT,3789.9194
2019,30,-165,JPN,47.5017
2019,30,-165,SMR,152.106
2019,30,-165,TWN,2729.9705
2019,30,-165,USA,2771.1599
2019,30,-165,VUT,2350.2485
2019,30,-160,JPN,0
2019,30,-160,SMR,32.0647
2019,30,-160,TWN,1788.1086
2019,30,-160,USA,8881.8363
2019,30,-160,VUT,3216.3164
2019,30,-155,JPN,0
2019,30,-155,TWN,2339.0381
2019,30,-155,USA,2559.2806
2019,30,-155,VUT,3532.1674
2019,30,-150,JPN,0
2019,30,-150,TWN,5427.7387
2019,30,-150,USA,887.9355
2019,30,-150,VUT,211.5772
2019,30,-145,JPN,0
2019,30,-145,TWN,2338.9478
2019,30,-145,USA,498.1963
2019,30,-145,VUT,436.8142
2019,30,-140,JPN,0
2019,30,-140,TWN,379.1553
2019,30,-140,USA,1722.5536
2019,30,-140,VUT,771.8803
2019,30,-135,JPN,0
2019,30,-135,TWN,2.9349
2019,30,-135,USA,1267.982
2019,30,-135,VUT,26.4916
2019,30,-130,USA,66.0159
2019,30,-125,USA,72.3184
2019,30,-120,USA,66.3722
2019,30,-85,USA,5.2911
2019,30,-80,BMU,0
2019,30,-80,TCA,146.7586
2019,30,-80,USA,1685.4149
2019,30,-75,BMU,54.5571
2019,30,-75,TCA,0
2019,30,-75,TWN,10.633
2019,30,-75,USA,278.0586
2019,30,-75,VCT,217.7032
2019,30,-70,BMU,182.154
2019,30,-70,CAN,0
2019,30,-70,TWN,325.491
2019,30,-70,VCT,23.5395
2019,30,-65,BMU,79.4093
2019,30,-65,CAN,0
2019,30,-65,JPN,0
2019,30,-65,TWN,325.3704
2019,30,-65,VCT,0
2019,30,-60,JPN,0
2019,30,-60,TWN,1117.0583
2019,30,-60,VCT,228.2665
2019,30,-55,ESP,133.5115
2019,30,-55,JPN,0
2019,30,-55,TWN,1212.4866
2019,30,-55,VCT,10.2361
2019,30,-50,ESP,1160.1112
2019,30,-50,JPN,0
2019,30,-50,PRT,98.6357
2019,30,-50,TWN,215.1355
2019,30,-45,ESP,2118.8015
2019,30,-45,HRV,9.1771
2019,30,-45,JPN,0
2019,30,-45,PRT,223.1639
2019,30,-40,ESP,2640.7496
2019,30,-40,HRV,35.7244
2019,30,-40,JPN,0
2019,30,-40,PRT,168.0976
2019,30,-35,BLZ,36.8966
2019,30,-35,ESP,2790.1631
2019,30,-35,HRV,0
2019,30,-35,JPN,0
2019,30,-35,PRT,307.4558
2019,30,-30,ESP,1373.3877
2019,30,-30,JPN,62.2179
2019,30,-30,PRT,524.205
2019,30,-25,CHN,0
2019,30,-25,ESP,805.859
2019,30,-25,JPN,0
2019,30,-25,KOR,0
2019,30,-25,PRT,678.5786
2019,30,-20,CHN,0
2019,30,-20,ESP,409.6635
2019,30,-20,JPN,2.8834
2019,30,-20,PRT,933.5926
2019,30,-15,CPV,0
2019,30,-15,ESP,470.2069
2019,30,-15,JPN,20.4442
2019,30,-15,PRT,197.834
2019,30,-10,CPV,0
2019,30,-10,ESP,0
2019,30,10,ITA,416.6286
2019,30,10,MLT,913.4825
2019,30,15,ITA,1353.1195
2019,30,15,MLT,838.5884
2019,30,20,CPV,13.0255
2019,30,20,ITA,211.2282
2019,30,25,CPV,37.3565
2019,30,25,GRC,226.0256
2019,30,25,ITA,33.8913
2019,30,30,CPV,0.0472
2019,30,30,CYP,9565.3697
2019,30,30,GRC,388.091
2019,30,35,GRC,0.7712
2019,30,120,CHN,100.3933
2019,30,120,TWN,0
2019,30,120,VUT,0
2019,30,125,CHN,246.2857
2019,30,125,JPN,13.5769
2019,30,125,KOR,339.4517
2019,30,125,TWN,25.5386
2019,30,125,VUT,42.2061
2019,30,130,CHN,3.07
2019,30,130,JPN,10657.1375
2019,30,130,KOR,0
2019,30,130,TWN,0
2019,30,130,VUT,0
2019,30,135,CHN,0
2019,30,135,JPN,1940.7555
2019,30,135,KOR,1.4186
2019,30,135,"NA",0
2019,30,135,TWN,4.0494
2019,30,135,VUT,0
2019,30,140,CHN,0
2019,30,140,JPN,18206.907
2019,30,140,KOR,0
2019,30,140,"NA",34.5016
2019,30,140,TWN,1150.1046
2019,30,140,VUT,0
2019,30,145,CHN,319.0487
2019,30,145,JPN,25989.9981
2019,30,145,"NA",760.9031
2019,30,145,TWN,8449.5078
2019,30,145,VUT,201.1203
2019,30,150,CHN,318.0006
2019,30,150,JPN,10623.0225
2019,30,150,"NA",318.2554
2019,30,150,TWN,4841.5412
2019,30,150,VUT,77.4713
2019,30,155,CHN,139.1308
2019,30,155,JPN,8832.6488
2019,30,155,"NA",274.8663
2019,30,155,TWN,5654.6582
2019,30,155,VUT,21.4516
2019,30,160,CHN,221.7733
2019,30,160,JPN,7213.9929
2019,30,160,"NA",172.5144
2019,30,160,TWN,3198.1493
2019,30,160,VUT,817.1764
2019,30,165,CHN,79.858
2019,30,165,JPN,1507.4394
2019,30,165,"NA",314.4319
2019,30,165,TWN,2974.5262
2019,30,165,VUT,107.0842
2019,30,170,CHN,286.1642
2019,30,170,JPN,3675.503
2019,30,170,"NA",44.7358
2019,30,170,TWN,5793.5448
2019,30,170,VUT,291.6023
2019,30,175,CHN,111.1591
2019,30,175,JPN,2352.5615
2019,30,175,"NA",283.5072
2019,30,175,TWN,7550.2324
2019,30,175,VUT,1615.0844
2019,35,-180,CHN,507.5118
2019,35,-180,JPN,0
2019,35,-180,"NA",30.1067
2019,35,-180,TWN,5196.2839
2019,35,-175,CHN,114.7202
2019,35,-175,JPN,0
2019,35,-175,TWN,2344.2222
2019,35,-175,USA,14.8442
2019,35,-175,VUT,38.3888
2019,35,-170,JPN,0
2019,35,-170,TWN,279.9258
2019,35,-170,USA,75.0111
2019,35,-170,VUT,112.1656
2019,35,-165,JPN,0
2019,35,-165,TWN,1517.3471
2019,35,-165,USA,21.517
2019,35,-165,VUT,1313.057
2019,35,-160,JPN,0
2019,35,-160,TWN,1221.9897
2019,35,-160,USA,30.6294
2019,35,-160,VUT,1426.5855
2019,35,-155,JPN,0
2019,35,-155,TWN,952.3179
2019,35,-155,USA,4.3762
2019,35,-155,VUT,1860.2208
2019,35,-150,JPN,0
2019,35,-150,TWN,1271.2646
2019,35,-150,VUT,472.0157
2019,35,-145,JPN,0
2019,35,-145,TWN,995.5086
2019,35,-145,VUT,501.8859
2019,35,-140,JPN,0
2019,35,-140,USA,40.7564
2019,35,-135,USA,25.0151
2019,35,-130,USA,401.4773
2019,35,-125,USA,125.9242
2019,35,-80,BMU,0
2019,35,-80,CAN,0
2019,35,-80,USA,88.3646
2019,35,-75,TCA,67.0134
2019,35,-75,USA,2979.4162
2019,35,-70,BMU,42.475
2019,35,-70,CAN,0
2019,35,-70,TCA,43.5676
2019,35,-70,USA,390.6761
2019,35,-65,TWN,496.7854
2019,35,-60,ESP,46.0751
2019,35,-60,JPN,0
2019,35,-60,TWN,100.2225
2019,35,-55,ESP,1606.4029
2019,35,-55,JPN,0
2019,35,-55,PRT,30.3875
2019,35,-55,TWN,12.9068
2019,35,-50,ESP,5454.4365
2019,35,-50,JPN,0
2019,35,-50,PRT,779.6513
2019,35,-45,ESP,10358.9082
2019,35,-45,JPN,0
2019,35,-45,PRT,398.2852
2019,35,-40,ESP,4706.2852
2019,35,-40,JPN,17.6764
2019,35,-40,PRT,1633.8423
2019,35,-35,ESP,2690.4117
2019,35,-35,JPN,0
2019,35,-35,PRT,2164.5829
2019,35,-30,ESP,451.5964
2019,35,-30,PRT,669.436
2019,35,-25,CHN,0
2019,35,-25,ESP,1239.4294
2019,35,-25,JPN,0
2019,35,-25,KOR,0
2019,35,-25,PRT,2141.3036
2019,35,-20,ESP,3482.5287
2019,35,-20,JPN,13.0437
2019,35,-20,PRT,10059.5868
2019,35,-15,ESP,2705.6723
2019,35,-15,JPN,0
2019,35,-15,PRT,13235.4579
2019,35,-10,ESP,4177.2612
