"lat","lon","year","hooks","fleet","res","reslat","reslon","pixels","hooks2"
-20,40,2019,323671,"KOR","5*5",5,5,1,323671
-20,45,2019,3311,"KOR","5*5",5,5,1,3311
-25,35,2019,5775,"KOR","5*5",5,5,1,5775
-25,40,2019,24312,"KOR","5*5",5,5,1,24312
-20,45,2019,97110,"MDG","5*5",5,5,1,97110
-20,45,2019,90090,"MDG","5*5",5,5,1,90090
-20,45,2019,88920,"MDG","5*5",5,5,1,88920
-20,45,2019,125190,"MDG","5*5",5,5,1,125190
-20,45,2019,111150,"MDG","5*5",5,5,1,111150
-20,45,2019,51480,"MDG","5*5",5,5,1,51480
-20,45,2019,43290,"MDG","5*5",5,5,1,43290
-20,45,2019,105300,"MDG","5*5",5,5,1,105300
-20,45,2019,109980,"MDG","5*5",5,5,1,109980
-20,45,2019,80730,"MDG","5*5",5,5,1,80730
-20,45,2019,99450,"MDG","5*5",5,5,1,99450
-20,45,2019,45630,"MDG","5*5",5,5,1,45630
-20,35,2019,21337,"MOZ","5*5",5,5,1,21337
-25,35,2019,19200,"MOZ","5*5",5,5,1,19200
-25,35,2019,20013,"MOZ","5*5",5,5,1,20013
-20,35,2019,15705,"MOZ","5*5",5,5,1,15705
-20,35,2019,35505,"MOZ","5*5",5,5,1,35505
-25,35,2019,5400,"MOZ","5*5",5,5,1,5400
-20,35,2019,26142,"MOZ","5*5",5,5,1,26142
-25,35,2019,19205,"MOZ","5*5",5,5,1,19205
-20,35,2019,10111,"MOZ","5*5",5,5,1,10111
-25,35,2019,32534,"MOZ","5*5",5,5,1,32534
-20,55,2019,18460,"MUS","5*5",5,5,1,18460
-20,60,2019,6500,"MUS","5*5",5,5,1,6500
-20,55,2019,24700,"MUS","5*5",5,5,1,24700
-20,60,2019,11700,"MUS","5*5",5,5,1,11700
-20,55,2019,8710,"MUS","5*5",5,5,1,8710
-20,60,2019,1300,"MUS","5*5",5,5,1,1300
-20,55,2019,50516,"MUS","5*5",5,5,1,50516
-20,60,2019,11828,"MUS","5*5",5,5,1,11828
-15,55,2019,1820,"MUS","5*5",5,5,1,1820
-20,55,2019,44320,"MUS","5*5",5,5,1,44320
-20,60,2019,2200,"MUS","5*5",5,5,1,2200
-20,55,2019,18720,"MUS","5*5",5,5,1,18720
-20,55,2019,7000,"MUS","5*5",5,5,1,7000
-20,55,2019,14000,"MUS","5*5",5,5,1,14000
-20,55,2019,2800,"MUS","5*5",5,5,1,2800
-20,30,2019,27104,"MUS","5*5",5,5,1,27104
-25,30,2019,35822,"MUS","5*5",5,5,1,35822
-20,30,2019,29726,"MUS","5*5",5,5,1,29726
-25,30,2019,53370,"MUS","5*5",5,5,1,53370
-20,30,2019,17111,"MUS","5*5",5,5,1,17111
-20,40,2019,2900,"MUS","5*5",5,5,1,2900
-25,30,2019,16589,"MUS","5*5",5,5,1,16589
-30,30,2019,4499,"MUS","5*5",5,5,1,4499
-20,30,2019,59070,"MUS","5*5",5,5,1,59070
-20,40,2019,4270,"MUS","5*5",5,5,1,4270
-25,30,2019,32719,"MUS","5*5",5,5,1,32719
-20,30,2019,31041,"MUS","5*5",5,5,1,31041
-25,30,2019,36822,"MUS","5*5",5,5,1,36822
-30,30,2019,42256,"MUS","5*5",5,5,1,42256
-20,30,2019,38694,"MUS","5*5",5,5,1,38694
-20,40,2019,5909,"MUS","5*5",5,5,1,5909
-25,30,2019,79618,"MUS","5*5",5,5,1,79618
-30,30,2019,18776,"MUS","5*5",5,5,1,18776
-20,30,2019,94992,"MUS","5*5",5,5,1,94992
-20,40,2019,11721,"MUS","5*5",5,5,1,11721
-25,30,2019,48570,"MUS","5*5",5,5,1,48570
-20,30,2019,46298,"MUS","5*5",5,5,1,46298
-25,30,2019,124012,"MUS","5*5",5,5,1,124012
-20,30,2019,74006,"MUS","5*5",5,5,1,74006
-25,30,2019,52485,"MUS","5*5",5,5,1,52485
-20,30,2019,66919,"MUS","5*5",5,5,1,66919
-20,40,2019,10846,"MUS","5*5",5,5,1,10846
-25,30,2019,52342,"MUS","5*5",5,5,1,52342
-20,30,2019,89862,"MUS","5*5",5,5,1,89862
-25,30,2019,15286,"MUS","5*5",5,5,1,15286
-20,30,2019,60632,"MUS","5*5",5,5,1,60632
-25,30,2019,33759,"MUS","5*5",5,5,1,33759
-30,30,2019,10866,"MUS","5*5",5,5,1,10866
0,65,2019,99900,"MYS","5*5",5,5,1,99900
0,75,2019,2700,"MYS","5*5",5,5,1,2700
-10,60,2019,21600,"MYS","5*5",5,5,1,21600
-10,65,2019,89100,"MYS","5*5",5,5,1,89100
-15,65,2019,27600,"MYS","5*5",5,5,1,27600
-20,65,2019,2700,"MYS","5*5",5,5,1,2700
-20,85,2019,9900,"MYS","5*5",5,5,1,9900
-30,50,2019,117000,"MYS","5*5",5,5,1,117000
0,60,2019,2700,"MYS","5*5",5,5,1,2700
0,65,2019,244200,"MYS","5*5",5,5,1,244200
0,90,2019,40500,"MYS","5*5",5,5,1,40500
-10,65,2019,48000,"MYS","5*5",5,5,1,48000
-10,75,2019,5400,"MYS","5*5",5,5,1,5400
-10,85,2019,10800,"MYS","5*5",5,5,1,10800
-15,65,2019,113400,"MYS","5*5",5,5,1,113400
-15,70,2019,30000,"MYS","5*5",5,5,1,30000
-15,75,2019,10800,"MYS","5*5",5,5,1,10800
-15,85,2019,2700,"MYS","5*5",5,5,1,2700
-20,85,2019,19800,"MYS","5*5",5,5,1,19800
-20,90,2019,6600,"MYS","5*5",5,5,1,6600
0,65,2019,302370,"MYS","5*5",5,5,1,302370
0,90,2019,167400,"MYS","5*5",5,5,1,167400
-10,65,2019,5700,"MYS","5*5",5,5,1,5700
-15,65,2019,3000,"MYS","5*5",5,5,1,3000
-15,70,2019,36000,"MYS","5*5",5,5,1,36000
-15,85,2019,800,"MYS","5*5",5,5,1,800
-20,85,2019,41150,"MYS","5*5",5,5,1,41150
-20,90,2019,1650,"MYS","5*5",5,5,1,1650
-45,50,2019,54000,"MYS","5*5",5,5,1,54000
-45,55,2019,201000,"MYS","5*5",5,5,1,201000
0,60,2019,2700,"MYS","5*5",5,5,1,2700
0,65,2019,195300,"MYS","5*5",5,5,1,195300
0,85,2019,16200,"MYS","5*5",5,5,1,16200
0,90,2019,27000,"MYS","5*5",5,5,1,27000
-10,60,2019,42600,"MYS","5*5",5,5,1,42600
-10,65,2019,66900,"MYS","5*5",5,5,1,66900
-10,80,2019,800,"MYS","5*5",5,5,1,800
-10,85,2019,800,"MYS","5*5",5,5,1,800
-45,50,2019,3e+05,"MYS","5*5",5,5,1,3e+05
-45,55,2019,9000,"MYS","5*5",5,5,1,9000
0,60,2019,9100,"MYS","5*5",5,5,1,9100
0,65,2019,177800,"MYS","5*5",5,5,1,177800
0,85,2019,13500,"MYS","5*5",5,5,1,13500
0,90,2019,116100,"MYS","5*5",5,5,1,116100
-45,45,2019,39000,"MYS","5*5",5,5,1,39000
-45,50,2019,39000,"MYS","5*5",5,5,1,39000
0,60,2019,9600,"MYS","5*5",5,5,1,9600
0,65,2019,4000,"MYS","5*5",5,5,1,4000
0,75,2019,57900,"MYS","5*5",5,5,1,57900
0,80,2019,3000,"MYS","5*5",5,5,1,3000
0,90,2019,6000,"MYS","5*5",5,5,1,6000
-10,60,2019,2400,"MYS","5*5",5,5,1,2400
-10,65,2019,3200,"MYS","5*5",5,5,1,3200
-10,75,2019,143040,"MYS","5*5",5,5,1,143040
-15,75,2019,13500,"MYS","5*5",5,5,1,13500
-35,40,2019,33000,"MYS","5*5",5,5,1,33000
-35,50,2019,21600,"MYS","5*5",5,5,1,21600
-35,55,2019,9000,"MYS","5*5",5,5,1,9000
-40,40,2019,48000,"MYS","5*5",5,5,1,48000
0,65,2019,11200,"MYS","5*5",5,5,1,11200
0,90,2019,5400,"MYS","5*5",5,5,1,5400
-10,65,2019,6400,"MYS","5*5",5,5,1,6400
-10,75,2019,43200,"MYS","5*5",5,5,1,43200
-10,80,2019,56700,"MYS","5*5",5,5,1,56700
-10,85,2019,147570,"MYS","5*5",5,5,1,147570
-15,75,2019,67500,"MYS","5*5",5,5,1,67500
-15,80,2019,16470,"MYS","5*5",5,5,1,16470
-20,75,2019,5400,"MYS","5*5",5,5,1,5400
-35,50,2019,465000,"MYS","5*5",5,5,1,465000
-35,55,2019,6000,"MYS","5*5",5,5,1,6000
0,60,2019,6400,"MYS","5*5",5,5,1,6400
0,65,2019,20800,"MYS","5*5",5,5,1,20800
0,85,2019,16200,"MYS","5*5",5,5,1,16200
0,90,2019,5400,"MYS","5*5",5,5,1,5400
-10,75,2019,5400,"MYS","5*5",5,5,1,5400
-10,80,2019,8100,"MYS","5*5",5,5,1,8100
-10,85,2019,65400,"MYS","5*5",5,5,1,65400
-15,80,2019,6000,"MYS","5*5",5,5,1,6000
-15,85,2019,16800,"MYS","5*5",5,5,1,16800
-20,75,2019,92100,"MYS","5*5",5,5,1,92100
-20,80,2019,119700,"MYS","5*5",5,5,1,119700
-25,75,2019,54000,"MYS","5*5",5,5,1,54000
-25,80,2019,38400,"MYS","5*5",5,5,1,38400
-35,40,2019,93000,"MYS","5*5",5,5,1,93000
-35,45,2019,15000,"MYS","5*5",5,5,1,15000
-35,50,2019,291000,"MYS","5*5",5,5,1,291000
-35,55,2019,3000,"MYS","5*5",5,5,1,3000
-15,70,2019,18900,"MYS","5*5",5,5,1,18900
-15,75,2019,5400,"MYS","5*5",5,5,1,5400
-15,85,2019,3000,"MYS","5*5",5,5,1,3000
-20,70,2019,65400,"MYS","5*5",5,5,1,65400
-20,75,2019,92100,"MYS","5*5",5,5,1,92100
-20,80,2019,46200,"MYS","5*5",5,5,1,46200
-25,70,2019,25500,"MYS","5*5",5,5,1,25500
-25,75,2019,233100,"MYS","5*5",5,5,1,233100
-25,80,2019,104700,"MYS","5*5",5,5,1,104700
-35,30,2019,21000,"MYS","5*5",5,5,1,21000
-35,50,2019,411000,"MYS","5*5",5,5,1,411000
-20,65,2019,9000,"MYS","5*5",5,5,1,9000
-20,70,2019,249300,"MYS","5*5",5,5,1,249300
-20,75,2019,319500,"MYS","5*5",5,5,1,319500
-25,65,2019,3000,"MYS","5*5",5,5,1,3000
-25,70,2019,9000,"MYS","5*5",5,5,1,9000
-25,75,2019,63900,"MYS","5*5",5,5,1,63900
-30,50,2019,6000,"MYS","5*5",5,5,1,6000
-35,50,2019,471000,"MYS","5*5",5,5,1,471000
0,80,2019,5400,"MYS","5*5",5,5,1,5400
-10,85,2019,29700,"MYS","5*5",5,5,1,29700
-15,75,2019,2700,"MYS","5*5",5,5,1,2700
-20,65,2019,63000,"MYS","5*5",5,5,1,63000
-20,70,2019,241470,"MYS","5*5",5,5,1,241470
-20,75,2019,18900,"MYS","5*5",5,5,1,18900
-25,70,2019,57600,"MYS","5*5",5,5,1,57600
-30,50,2019,363000,"MYS","5*5",5,5,1,363000
-35,35,2019,6000,"MYS","5*5",5,5,1,6000
-35,50,2019,24000,"MYS","5*5",5,5,1,24000
-10,85,2019,15400,"MYS","5*5",5,5,1,15400
-15,85,2019,5500,"MYS","5*5",5,5,1,5500
-20,65,2019,18000,"MYS","5*5",5,5,1,18000
-20,70,2019,98700,"MYS","5*5",5,5,1,98700
-20,75,2019,118200,"MYS","5*5",5,5,1,118200
-20,80,2019,21600,"MYS","5*5",5,5,1,21600
-20,85,2019,4400,"MYS","5*5",5,5,1,4400
-25,75,2019,67500,"MYS","5*5",5,5,1,67500
-25,80,2019,18900,"MYS","5*5",5,5,1,18900
-30,50,2019,3000,"MYS","5*5",5,5,1,3000
-30,55,2019,159000,"MYS","5*5",5,5,1,159000
-30,60,2019,3000,"MYS","5*5",5,5,1,3000
-35,50,2019,3000,"MYS","5*5",5,5,1,3000
-20,35,2019,2400,"SYC","5*5",5,5,1,2400
0,45,2019,9600,"SYC","5*5",5,5,1,9600
0,50,2019,109060,"SYC","5*5",5,5,1,109060
0,55,2019,44320,"SYC","5*5",5,5,1,44320
0,60,2019,5920,"SYC","5*5",5,5,1,5920
5,50,2019,70040,"SYC","5*5",5,5,1,70040
5,55,2019,38900,"SYC","5*5",5,5,1,38900
5,60,2019,2720,"SYC","5*5",5,5,1,2720
5,65,2019,128200,"SYC","5*5",5,5,1,128200
-5,40,2019,107090,"SYC","5*5",5,5,1,107090
-5,45,2019,127770,"SYC","5*5",5,5,1,127770
-5,50,2019,139710,"SYC","5*5",5,5,1,139710
-5,55,2019,91370,"SYC","5*5",5,5,1,91370
-5,60,2019,24060,"SYC","5*5",5,5,1,24060
-10,40,2019,52292,"SYC","5*5",5,5,1,52292
-10,45,2019,108728,"SYC","5*5",5,5,1,108728
-10,50,2019,36980,"SYC","5*5",5,5,1,36980
-10,55,2019,6488,"SYC","5*5",5,5,1,6488
-10,60,2019,37375,"SYC","5*5",5,5,1,37375
-10,65,2019,27070,"SYC","5*5",5,5,1,27070
-15,40,2019,27700,"SYC","5*5",5,5,1,27700
-15,50,2019,64200,"SYC","5*5",5,5,1,64200
-15,65,2019,32785,"SYC","5*5",5,5,1,32785
-20,35,2019,12640,"SYC","5*5",5,5,1,12640
-20,40,2019,78200,"SYC","5*5",5,5,1,78200
-25,35,2019,53840,"SYC","5*5",5,5,1,53840
-25,40,2019,13600,"SYC","5*5",5,5,1,13600
-30,35,2019,3080,"SYC","5*5",5,5,1,3080
-40,25,2019,13500,"SYC","5*5",5,5,1,13500
-40,30,2019,18000,"SYC","5*5",5,5,1,18000
-40,35,2019,4500,"SYC","5*5",5,5,1,4500
0,50,2019,128720,"SYC","5*5",5,5,1,128720
0,55,2019,6120,"SYC","5*5",5,5,1,6120
0,60,2019,16000,"SYC","5*5",5,5,1,16000
5,50,2019,39780,"SYC","5*5",5,5,1,39780
5,55,2019,32300,"SYC","5*5",5,5,1,32300
5,60,2019,30620,"SYC","5*5",5,5,1,30620
-5,40,2019,115284,"SYC","5*5",5,5,1,115284
-5,45,2019,136830,"SYC","5*5",5,5,1,136830
-5,50,2019,76140,"SYC","5*5",5,5,1,76140
-5,60,2019,15540,"SYC","5*5",5,5,1,15540
-5,65,2019,53840,"SYC","5*5",5,5,1,53840
-10,40,2019,55188,"SYC","5*5",5,5,1,55188
-10,45,2019,36910,"SYC","5*5",5,5,1,36910
-10,50,2019,5100,"SYC","5*5",5,5,1,5100
-10,55,2019,7740,"SYC","5*5",5,5,1,7740
-10,60,2019,12480,"SYC","5*5",5,5,1,12480
-10,65,2019,23997,"SYC","5*5",5,5,1,23997
-15,45,2019,10200,"SYC","5*5",5,5,1,10200
-15,50,2019,2210,"SYC","5*5",5,5,1,2210
-15,60,2019,3400,"SYC","5*5",5,5,1,3400
-20,40,2019,17000,"SYC","5*5",5,5,1,17000
-20,45,2019,10200,"SYC","5*5",5,5,1,10200
-25,35,2019,5280,"SYC","5*5",5,5,1,5280
-30,30,2019,7520,"SYC","5*5",5,5,1,7520
-30,35,2019,42800,"SYC","5*5",5,5,1,42800
-40,55,2019,35800,"SYC","5*5",5,5,1,35800
-40,60,2019,36400,"SYC","5*5",5,5,1,36400
-45,60,2019,3000,"SYC","5*5",5,5,1,3000
0,50,2019,34720,"SYC","5*5",5,5,1,34720
-5,40,2019,166660,"SYC","5*5",5,5,1,166660
-5,45,2019,231290,"SYC","5*5",5,5,1,231290
-5,50,2019,6260,"SYC","5*5",5,5,1,6260
-5,55,2019,9180,"SYC","5*5",5,5,1,9180
-5,60,2019,2880,"SYC","5*5",5,5,1,2880
-10,40,2019,20300,"SYC","5*5",5,5,1,20300
-10,45,2019,43990,"SYC","5*5",5,5,1,43990
-10,55,2019,3060,"SYC","5*5",5,5,1,3060
-10,60,2019,5400,"SYC","5*5",5,5,1,5400
-30,30,2019,4960,"SYC","5*5",5,5,1,4960
-30,35,2019,27824,"SYC","5*5",5,5,1,27824
-40,20,2019,63000,"SYC","5*5",5,5,1,63000
-40,25,2019,233000,"SYC","5*5",5,5,1,233000
-40,30,2019,9300,"SYC","5*5",5,5,1,9300
-40,40,2019,11700,"SYC","5*5",5,5,1,11700
-40,45,2019,28200,"SYC","5*5",5,5,1,28200
-40,50,2019,27200,"SYC","5*5",5,5,1,27200
-40,55,2019,73800,"SYC","5*5",5,5,1,73800
-40,60,2019,79400,"SYC","5*5",5,5,1,79400
-40,65,2019,60000,"SYC","5*5",5,5,1,60000
-45,65,2019,44400,"SYC","5*5",5,5,1,44400
0,50,2019,33660,"SYC","5*5",5,5,1,33660
5,50,2019,42840,"SYC","5*5",5,5,1,42840
-5,40,2019,299740,"SYC","5*5",5,5,1,299740
-5,45,2019,79559,"SYC","5*5",5,5,1,79559
-5,50,2019,9690,"SYC","5*5",5,5,1,9690
-10,45,2019,23800,"SYC","5*5",5,5,1,23800
-25,35,2019,7360,"SYC","5*5",5,5,1,7360
-30,35,2019,31680,"SYC","5*5",5,5,1,31680
-35,35,2019,27900,"SYC","5*5",5,5,1,27900
-40,20,2019,212300,"SYC","5*5",5,5,1,212300
-40,25,2019,230000,"SYC","5*5",5,5,1,230000
-40,30,2019,175200,"SYC","5*5",5,5,1,175200
-40,35,2019,39600,"SYC","5*5",5,5,1,39600
-40,40,2019,19500,"SYC","5*5",5,5,1,19500
-40,65,2019,48400,"SYC","5*5",5,5,1,48400
-40,70,2019,111826,"SYC","5*5",5,5,1,111826
-45,65,2019,22600,"SYC","5*5",5,5,1,22600
-45,70,2019,81400,"SYC","5*5",5,5,1,81400
0,45,2019,19400,"SYC","5*5",5,5,1,19400
0,50,2019,72090,"SYC","5*5",5,5,1,72090
5,50,2019,33660,"SYC","5*5",5,5,1,33660
5,55,2019,17340,"SYC","5*5",5,5,1,17340
5,60,2019,8640,"SYC","5*5",5,5,1,8640
-5,40,2019,255280,"SYC","5*5",5,5,1,255280
-5,45,2019,68560,"SYC","5*5",5,5,1,68560
-25,35,2019,2560,"SYC","5*5",5,5,1,2560
-30,35,2019,65920,"SYC","5*5",5,5,1,65920
-35,30,2019,4200,"SYC","5*5",5,5,1,4200
-35,35,2019,42000,"SYC","5*5",5,5,1,42000
-35,55,2019,6000,"SYC","5*5",5,5,1,6000
-35,70,2019,38480,"SYC","5*5",5,5,1,38480
-35,75,2019,11100,"SYC","5*5",5,5,1,11100
-35,80,2019,21900,"SYC","5*5",5,5,1,21900
-35,85,2019,3800,"SYC","5*5",5,5,1,3800
-40,25,2019,165500,"SYC","5*5",5,5,1,165500
-40,30,2019,462900,"SYC","5*5",5,5,1,462900
-40,35,2019,25200,"SYC","5*5",5,5,1,25200
-40,55,2019,30000,"SYC","5*5",5,5,1,30000
-40,60,2019,15000,"SYC","5*5",5,5,1,15000
-40,65,2019,12800,"SYC","5*5",5,5,1,12800
-40,70,2019,39580,"SYC","5*5",5,5,1,39580
-40,80,2019,71152,"SYC","5*5",5,5,1,71152
0,45,2019,13720,"SYC","5*5",5,5,1,13720
0,50,2019,77890,"SYC","5*5",5,5,1,77890
0,55,2019,41560,"SYC","5*5",5,5,1,41560
0,60,2019,5580,"SYC","5*5",5,5,1,5580
0,65,2019,14760,"SYC","5*5",5,5,1,14760
0,75,2019,12390,"SYC","5*5",5,5,1,12390
5,50,2019,3060,"SYC","5*5",5,5,1,3060
5,55,2019,9520,"SYC","5*5",5,5,1,9520
5,60,2019,102287,"SYC","5*5",5,5,1,102287
5,65,2019,44931,"SYC","5*5",5,5,1,44931
10,55,2019,2550,"SYC","5*5",5,5,1,2550
10,65,2019,5590,"SYC","5*5",5,5,1,5590
-5,40,2019,21600,"SYC","5*5",5,5,1,21600
-5,55,2019,19040,"SYC","5*5",5,5,1,19040
-5,65,2019,6120,"SYC","5*5",5,5,1,6120
-10,55,2019,2720,"SYC","5*5",5,5,1,2720
-10,65,2019,2700,"SYC","5*5",5,5,1,2700
-20,35,2019,13920,"SYC","5*5",5,5,1,13920
-20,40,2019,2880,"SYC","5*5",5,5,1,2880
-25,35,2019,12960,"SYC","5*5",5,5,1,12960
-35,25,2019,4300,"SYC","5*5",5,5,1,4300
-35,30,2019,57700,"SYC","5*5",5,5,1,57700
-35,35,2019,342850,"SYC","5*5",5,5,1,342850
-35,65,2019,11400,"SYC","5*5",5,5,1,11400
-35,70,2019,39100,"SYC","5*5",5,5,1,39100
-35,75,2019,71100,"SYC","5*5",5,5,1,71100
-35,80,2019,48200,"SYC","5*5",5,5,1,48200
-35,85,2019,7600,"SYC","5*5",5,5,1,7600
-40,25,2019,174550,"SYC","5*5",5,5,1,174550
-40,30,2019,63400,"SYC","5*5",5,5,1,63400
-40,80,2019,9600,"SYC","5*5",5,5,1,9600
0,60,2019,3060,"SYC","5*5",5,5,1,3060
0,65,2019,9248,"SYC","5*5",5,5,1,9248
5,60,2019,22950,"SYC","5*5",5,5,1,22950
5,65,2019,57130,"SYC","5*5",5,5,1,57130
-5,65,2019,6290,"SYC","5*5",5,5,1,6290
-15,60,2019,19440,"SYC","5*5",5,5,1,19440
0,80,2019,16800,"SYC","5*5",5,5,1,16800
0,85,2019,6400,"SYC","5*5",5,5,1,6400
-5,80,2019,32000,"SYC","5*5",5,5,1,32000
-10,60,2019,11880,"SYC","5*5",5,5,1,11880
-10,80,2019,3200,"SYC","5*5",5,5,1,3200
-10,85,2019,20400,"SYC","5*5",5,5,1,20400
-15,60,2019,50940,"SYC","5*5",5,5,1,50940
-15,65,2019,7200,"SYC","5*5",5,5,1,7200
-15,70,2019,10080,"SYC","5*5",5,5,1,10080
-10,75,2019,12800,"SYC","5*5",5,5,1,12800
-10,80,2019,12800,"SYC","5*5",5,5,1,12800
-10,85,2019,9200,"SYC","5*5",5,5,1,9200
-15,70,2019,54720,"SYC","5*5",5,5,1,54720
-15,75,2019,11120,"SYC","5*5",5,5,1,11120
0,50,2019,7200,"TWN","5*5",5,5,1,7200
0,55,2019,56800,"TWN","5*5",5,5,1,56800
0,60,2019,51760,"TWN","5*5",5,5,1,51760
0,65,2019,27424,"TWN","5*5",5,5,1,27424
0,85,2019,1500,"TWN","5*5",5,5,1,1500
0,90,2019,3300,"TWN","5*5",5,5,1,3300
5,55,2019,2400,"TWN","5*5",5,5,1,2400
5,60,2019,23632,"TWN","5*5",5,5,1,23632
5,65,2019,72528,"TWN","5*5",5,5,1,72528
5,85,2019,22200,"TWN","5*5",5,5,1,22200
10,65,2019,182059,"TWN","5*5",5,5,1,182059
10,85,2019,42900,"TWN","5*5",5,5,1,42900
15,65,2019,28560,"TWN","5*5",5,5,1,28560
15,85,2019,237360,"TWN","5*5",5,5,1,237360
15,90,2019,25440,"TWN","5*5",5,5,1,25440
-5,60,2019,6000,"TWN","5*5",5,5,1,6000
-10,55,2019,9290,"TWN","5*5",5,5,1,9290
-10,60,2019,47950,"TWN","5*5",5,5,1,47950
-10,65,2019,111520,"TWN","5*5",5,5,1,111520
-15,45,2019,63020,"TWN","5*5",5,5,1,63020
-15,50,2019,65416,"TWN","5*5",5,5,1,65416
-15,55,2019,704214,"TWN","5*5",5,5,1,704214
-15,60,2019,326125,"TWN","5*5",5,5,1,326125
-15,65,2019,22840,"TWN","5*5",5,5,1,22840
-20,40,2019,9892,"TWN","5*5",5,5,1,9892
-20,45,2019,133350,"TWN","5*5",5,5,1,133350
-20,50,2019,870486,"TWN","5*5",5,5,1,870486
-20,55,2019,712982,"TWN","5*5",5,5,1,712982
-20,60,2019,1499470,"TWN","5*5",5,5,1,1499470
-20,65,2019,258817,"TWN","5*5",5,5,1,258817
-25,45,2019,924248,"TWN","5*5",5,5,1,924248
-25,50,2019,662140,"TWN","5*5",5,5,1,662140
-25,55,2019,480848,"TWN","5*5",5,5,1,480848
-25,60,2019,243901,"TWN","5*5",5,5,1,243901
-25,65,2019,12500,"TWN","5*5",5,5,1,12500
-30,55,2019,17600,"TWN","5*5",5,5,1,17600
0,60,2019,6400,"TWN","5*5",5,5,1,6400
0,65,2019,175393,"TWN","5*5",5,5,1,175393
0,90,2019,21600,"TWN","5*5",5,5,1,21600
5,65,2019,4320,"TWN","5*5",5,5,1,4320
10,65,2019,108336,"TWN","5*5",5,5,1,108336
15,65,2019,18800,"TWN","5*5",5,5,1,18800
15,85,2019,162380,"TWN","5*5",5,5,1,162380
15,90,2019,10800,"TWN","5*5",5,5,1,10800
-5,55,2019,2100,"TWN","5*5",5,5,1,2100
-5,60,2019,80240,"TWN","5*5",5,5,1,80240
-5,65,2019,77830,"TWN","5*5",5,5,1,77830
-10,60,2019,78500,"TWN","5*5",5,5,1,78500
-10,65,2019,73728,"TWN","5*5",5,5,1,73728
-15,55,2019,56800,"TWN","5*5",5,5,1,56800
-15,60,2019,702614,"TWN","5*5",5,5,1,702614
-15,65,2019,30540,"TWN","5*5",5,5,1,30540
-15,70,2019,5724,"TWN","5*5",5,5,1,5724
-20,50,2019,208365,"TWN","5*5",5,5,1,208365
-20,55,2019,370660,"TWN","5*5",5,5,1,370660
-20,60,2019,270258,"TWN","5*5",5,5,1,270258
-20,65,2019,152580,"TWN","5*5",5,5,1,152580
-25,45,2019,234504,"TWN","5*5",5,5,1,234504
-25,50,2019,224240,"TWN","5*5",5,5,1,224240
-25,55,2019,254655,"TWN","5*5",5,5,1,254655
-25,60,2019,79876,"TWN","5*5",5,5,1,79876
-25,65,2019,5000,"TWN","5*5",5,5,1,5000
-30,45,2019,3500,"TWN","5*5",5,5,1,3500
-30,50,2019,6600,"TWN","5*5",5,5,1,6600
-30,60,2019,2500,"TWN","5*5",5,5,1,2500
-35,40,2019,23800,"TWN","5*5",5,5,1,23800
0,60,2019,198742,"TWN","5*5",5,5,1,198742
0,65,2019,186276,"TWN","5*5",5,5,1,186276
0,90,2019,4800,"TWN","5*5",5,5,1,4800
5,65,2019,14504,"TWN","5*5",5,5,1,14504
10,65,2019,16024,"TWN","5*5",5,5,1,16024
10,85,2019,2000,"TWN","5*5",5,5,1,2000
15,85,2019,6160,"TWN","5*5",5,5,1,6160
15,90,2019,22960,"TWN","5*5",5,5,1,22960
-5,45,2019,41950,"TWN","5*5",5,5,1,41950
-5,60,2019,202503,"TWN","5*5",5,5,1,202503
-5,65,2019,194445,"TWN","5*5",5,5,1,194445
-5,80,2019,3300,"TWN","5*5",5,5,1,3300
-5,85,2019,46800,"TWN","5*5",5,5,1,46800
-5,90,2019,25500,"TWN","5*5",5,5,1,25500
-10,45,2019,17100,"TWN","5*5",5,5,1,17100
-10,60,2019,145104,"TWN","5*5",5,5,1,145104
-10,65,2019,196012,"TWN","5*5",5,5,1,196012
-10,80,2019,3200,"TWN","5*5",5,5,1,3200
-15,60,2019,94800,"TWN","5*5",5,5,1,94800
-15,65,2019,8128,"TWN","5*5",5,5,1,8128
-35,40,2019,82850,"TWN","5*5",5,5,1,82850
-40,35,2019,84800,"TWN","5*5",5,5,1,84800
-40,40,2019,528380,"TWN","5*5",5,5,1,528380
-40,45,2019,666278,"TWN","5*5",5,5,1,666278
-40,50,2019,114972,"TWN","5*5",5,5,1,114972
-40,55,2019,650515,"TWN","5*5",5,5,1,650515
-40,60,2019,355709,"TWN","5*5",5,5,1,355709
-40,65,2019,155990,"TWN","5*5",5,5,1,155990
-45,55,2019,236905,"TWN","5*5",5,5,1,236905
-45,60,2019,240580,"TWN","5*5",5,5,1,240580
-45,65,2019,177955,"TWN","5*5",5,5,1,177955
0,50,2019,36300,"TWN","5*5",5,5,1,36300
0,60,2019,173448,"TWN","5*5",5,5,1,173448
0,65,2019,92423,"TWN","5*5",5,5,1,92423
0,90,2019,8400,"TWN","5*5",5,5,1,8400
5,60,2019,7200,"TWN","5*5",5,5,1,7200
5,65,2019,2400,"TWN","5*5",5,5,1,2400
-5,45,2019,19950,"TWN","5*5",5,5,1,19950
-5,50,2019,10300,"TWN","5*5",5,5,1,10300
-5,60,2019,443996,"TWN","5*5",5,5,1,443996
-5,65,2019,188089,"TWN","5*5",5,5,1,188089
